id,status,votes,title,avg_age,polarity,budget,category,level,district,detailed_localization,description,attachments
398,niewybrany,281,Cywilizacja na Wojszycach - Światło dla wszystkich - Zamontowanie miejskich latarni na ulicy Smardzowskiej w Europejskiej Stolicy Kultury ,39.4555160142,2,40000,piesze/rowerowe,do 1 000 000 zł,projekt ogólnomiejski,brak.,"W ramach projektu nr 490 WBO 2014 Miasto najprawdopodobniej źle oszacowało koszty projektu i mimo, że projekt został pozytywnie rozpatrzony i poddany pod głosowanie, to przed jego realizacją okazało się, że koszt projektu przekroczy zakładane 95 tyś. W rzeczywistości realizacja projektu kosztowała około 82 tyś., czyli o około 13 tyś. mniej. Oznacza to nic innego jak to, że budżet był wystarczający na 3 latarnie. 

Już w lutym 2016 ZDiUM poinformował, że nie ma pieniędzy na montaż brakującej lampy. Niestety nikt nie poczuwa się do odpowiedzialności, mimo wysłania kilkudziesięciu pism przez mieszkańców osiedla.

Cały Wrocław głosuje na 3 latarnię na Smardzowskiej!! W załączniku odpowiedź WBO, lokalizacja naszej, brakującej trzeciej latarni.","[['files/attachments_2016/398/921cc5927aeed1e0f5317c51748fa080.jpg', '\n\n\n\n\n'], ['files/attachments_2016/398/e3d24124c37ba12e26bcd35fe18acb54.jpg', '\n\n\n\n\n'], ['../wbo2016/files/attachments_2016/398/1d4ec824fc2e3614545dea5640517f8c.docx', '\n\n\nFormularz poprawkowy(    95.27 KB)\n\n']]"
50,niewybrany,118,Rewitalizacja stawu i przyległego terenu przy ul. Żmigrodzkiej ,33.813559322,-8,750000,zieleń/rekreacja,do 750 000 zł,"Osobowice-Rędzin, Świniary, Lipa Piotrowska, Widawa, Polanowice-Poświętne-Ligota, Sołtysowice","Staw przy ul. Żmigrodzkiej, na wysokości ul. Paprotnej / Marino","Mimo lokalizacji przy drodze wylotowej z miasta, blisko sklepów i ścieżek rowerowych, staw jest zarośnięty i zanieczyszczony, a w pobliżu tworzy się dzikie wysypisko śmieci, bo brak pojemników na nie. Zarośnięte brzegi stwarzają zagrożenie dla przechodniów. Gęste poszycie i brak utwardzonych ścieżek powoduje, że miejsce jest niedostępne dla rowerzystów czy osób z dziećmi w wózkach. W tej okolicy, gdzie ostatnio wiele się buduje, nie można zapomnieć o kawałku zieleni, której zostało tu niewiele. Po rewitalizacji park ze stawem mógłby stać się atrakcyjnym miejscem wypoczynku i rekreacji.

Zakres prac:
- oczyszczenie i ukształtowanie brzegów, w tym łagodnego zejścia do wody
- usunięcie śmieci i uporządkowanie zieleni, niwelacja terenu, obsianie trawą
- budowa ścieżek, w tym zejścia z rampą od przystanku autobusowego
- montaż drewnianych ławek z widokiem na staw i w parku
- montaż pojemników na śmieci

https://www.facebook.com/wbo.staw/
","[['../wbo2016/files/attachments_2016/50/04a6b28c567cd98546026dd0bb6cb76a.jpg', '\n\n\n\n\n']]"
300,niewybrany,1717,Wyciszenie nawierzchni na ul. Złotnickiej ,42.2725684333,-3,1000000,drogowe,do 1 000 000 zł,projekt ogólnomiejski,ulica Złotnicka na odcinku od ul. Kosmonautów do ul. Wielkopolskiej,"Projekt dotyczy ulicy Złotnickiej na odcinku od ul. Kosmonautów do ul. Wielkopolskiej. W ramach projektu zostanie wymieniona nawierzchnia drogi z brukowanej na asfaltową.

Beneficjenci:
- okoliczni mieszkańcy, którym hałas generowany przez przejeżdżające samochody i autobusy znacząco uprzykrza życie.
- kierowcy oraz rowerzyści dojeżdżający tą ulicą do/z ulicy Kosmonautów (są to mieszkańcy całych Złotnik oraz inni kierowcy omijający zakorkowaną ulicę Kosmonautów), dla których nierówność ułożenia kostki jest niewygodna. 
- przyszli mieszkańcy bloków budowanych aktualnie w pobliżu ulicy Złotnickiej. 
","[['../wbo2016/files/attachments_2016/300/1490ef1056794af01b687ee668105e72.docx', '\n\n\nFormularz poprawkowy(    79.09 KB)\n\n']]"
180,niewybrany,261,Stacje roweru miejskiego NEXTBIKE na Brochowie ,38.7739463602,1,250000,piesze/rowerowe,do 250 000 zł,"Przedmieście Oławskie, Księże, Brochów, Bieńkowice",brak.,"Wrocławski Rower Miejski okazał się wielkim sukcesem w obrębie centrum. Wciąż jednak obszary poza obwodnicą śródmiejską są z niego wykluczone. Tymczasem w Bydgoszczy czy Warszawie rower miejski funkcjonuje również w obszarach oddalonych od centrum.

Dlatego proponujemy utworzenie dodatkowej stacji WRM na Brochowie, w jednej z trzech dogodnych lokalizacji, ostateczna lokalizacja zostanie ustalona z mieszkańcami z pomocą rady osiedla.  Celem umiejscowienia pierwszej stacji jest umożliwienie komunikacji rowerem miejskim między centrum a Brochowem. Projekt idealnie współgra ze zgłoszonym wcześniej projektem nr 112. 

Proponujemy 1 z 3 lokalizacje:
- naprzeciw dworca PKP Brochów, której atutem jest bliskość do planowanej trasy z projektu 112, co umożliwi zakończenie podróży rowerem w krótszym czasie i obniży jej koszty
- przy pętli komunikacji zbiorowej, ze względu na alternatywę jaką rower stanowiłby dla podróży komunikacją zbiorową w sytuacji korków/wypadających kursów etc.  
- w centrum Brochowa, w okolicy dawnego Ratusza, Biedronki i kościoła, ze względu na dostępność dla liczby mieszkańców

Oszacowanie na poziomie 150 tysięcy zostało przyjęte na podstawie sugestii osób administrujących WBO.",[]
308,wycofany,,Rewitalizacja ścieżki biegowej i wymiana nawierzchni boisk przy centrum Spartan na Szczepinie ul Lubińska ,0,0,750000,sport,do 750 000 zł,"Pilczyce-Kozanów-Popowice Płn., Gądów-Popowice Płd., Szczepin",brak.,"Z boisk i ścieżki biegowej korzysta wielu mieszkańców Szczepina, w sezonie letnim są to także uczniowie dwóch szkół podstawowych.  Ścieżka biegowa wymaga wymiany na nową szutrową, drzewa iglaste  wokoło  powinny być przycięte, trasa oznaczona, trzeba wykonać odprowadzenie wody deszczowej. Boiska  mają obecnie starą nawierzchnię asfaltową, ścianka do tenisa ręcznego jest zniszczona, asfalt przy niej pofałdowany. Potrzebna jest nowa nawierzchnia sztuczna. Plac zabaw także wymaga wymiany sprzętu, gdyż obecny jest zepsuty.",[]
163,wycofany,,Promenada Stabłowicka - ciąg pieszy wraz z nasadzeniem drzew. ,0,-1,300000,piesze/rowerowe,do 750 000 zł,"Leśnica, Maślice, Pracze Odrzańskie",Lokalizację ciągu pieszego z zasadzeniami drzew przy tym ciągu na działkach przedstawia załącznik numer 1 do uchwały Rady Miasta VII/85/15 z dnia 12.02.2015 roku.,"Plan zagospodarowania przestrzennego umożliwia powstanie Promenady Stabłowickiej. 
Promenada jak sama nazwa wskazuje jest miejscem spacerów mieszkańców to tak zwany trakt pieszy oddalony od ruchu samochodowego. Deptak ten będzie spokojnym miejscem nie tylko na spacer dla matek czy ojców z malutkimi dziećmi wśród zieleni, ale również ułatwi komunikację pomiędzy osiedlami. Głównym atutem chodnika będzie brak kontaktu ze szkodliwymi spalinami czyli tlenkami węgla II i IV, tlenkami siarki czy resztami nie spalonych węglowodorów, które zostaną zaabsorbowane przez drzewa. Jest to szczególnie ważne dla rodzin z małymi dziećmi jak i dla osób starszych. Dlatego idealnym rozwiązaniem jest właśnie chodnik z nasadzeniem drzew od ulicy Daktylowej i do ulicy Piotrkowskiej. Drzewa spełnią nie tylko funkcje ozdobną promenady, ale poprawią retencje wody. Obecnie przebiega tu droga gruntowa, która jest uczęszczana przez okolicznych mieszkańców jednak staje się nieużyteczna po opadach deszczu (wózki zakopują się w błocie). Dodatkowo nasadzenia zapewnią odpowiednią wilgotność powietrza i cień , co pozwoli na suche spacery pomiędzy naszymi osiedlami i dostęp do tlenu z dala od ulicy Wojanowskiej. Aby projekt mógł zostać zrealizowany potrzebne są odpowiednie środki finansowe zarezerwowane właśnie na ten cel.

","[['../wbo2016/files/attachments_2016/163/6797a0c8d4fc86a0c9b4c3c9832d38ee.docx', '\n\n\nFormularz poprawkowy(    170.41 KB)\n\n']]"
783,wycofany,,Ściezka rekreacyjna wzdłuż rzeki Ługowiny ,0,0,980000,zieleń/rekreacja,do 1 000 000 zł,projekt ogólnomiejski,"Projekt zlokalizowany jest w środkowej części osiedla Maślice, pomiędzy ul. Królewiecką a ul. Ślężoujście, wzdłuż rzeki Ługowiny.","Stworzenie trzykilometrowej trasy spacerowej prowadzącej nabrzeżem rzeki Ługowina. Projekt zgłoszony na formularzu papierowym, skan wniosku znajduje się w załączniku.","[['../wbo2016/files/attachments_2016/783/c851f72ef675fe140787cd0fc7a29f3e.pdf', '\n\n\nZałącznik nr 1(    2.09 MB)\n\n']]"
569,wycofany,,Modernizacja i rozbudowa obiektu lekkoatletycznego przy ZS nr 18 we Wrocławiu. ,0,-1,520000,edukacja,do 750 000 zł,"Pilczyce-Kozanów-Popowice Płn., Gądów-Popowice Płd., Szczepin","Boisko przy ZS nr 18 ul. Młodych Techników 58, 53-645 Wrocław.","Projekt obejmuje modernizację obiektu lekkoatletycznego z istniejącego ziemnego na tartanowy wraz z odwodnieniem. W projekcie do modernizacji i wykonania są: istniejąca bieżnia okrężna ziemna –dwa tory o długości 350m(tor wewnętrzny) i szerokości łącznej 2,5m, bieżnia prosta – poszerzenie do 4 torów o szerokości łącznej 5m i długości 140m, kawałek tartanu do rozgrzewki na początku bieżni po prostej, skocznia w dal z rozbiegiem jako przedłużenie torów bieżni po prostej i zeskocznią z podbudową betonową o szerokości 4m i długości 10m i głębokości 2m wraz z otoczką tartanową szerokości 0,5m i belką do odbicia, piłkochwyty wzdłuż bieżni po prostej i za bramką na łuku, przygotowanie terenu wzdłuż bieżni po prostej czyli usunięcie korzeni po wyciętych starych drzewach.
Pomimo wielu trenujących osób w tej okolicy nie ma żądnego takiego obiektu, który spełniałby wymogi współczesnego sportu a w szczególności lekkoatletyki. Z obiektu będą korzystać uczniowie ZSnr18 (w tym uczniowie klas sportowych Gimnazjum nr37 z lekkoatletyki) oraz innych sąsiadujących szkół gimnazjalnych i podstawowych w tym uczniowie SP46 w której są również klasy sportowe z lekkoatletyki. Dodatkowo bieżnia będzie wykorzystywana przez młodzież trenującą na zajęciach pod kierunkiem MCS Wrocław oraz w klubach lekkoatletycznych (MKS MOS Wrocław) a mieszkająca w okolicach boiska i w tej części miasta, co ułatwi im godzenie treningów z nauką i innymi zajęciami wykluczając dojazd do odległych obiektów lekkoatletycznych (np.Stadion Olimpijski). Obiekt będzie służył także mieszkańcom osiedla Szczepin jako teren rekreacyjny. Z bieżni skorzystają również coraz liczniejsi uczestnicy biegania rekreacyjnego oraz amatorskiego (w tym wrocławscy maratończycy), którzy przy złych warunkach pogodowych nie mają gdzie biegać.","[['files/attachments_2016/569/b230bc7a3bf136510425b6dbd9332259.pdf', '\n\n\nZałącznik nr 1(    265.65 KB)\n\n'], ['files/attachments_2016/569/ecbe7fea839811f4655b7609c8703221.pdf', '\n\n\nZałącznik nr 2(    3.75 MB)\n\n'], ['files/attachments_2016/569/edc43b41ce14426766b497ba809ff944.pdf', '\n\n\nZałącznik nr 3(    149.33 KB)\n\n'], ['../wbo2016/files/attachments_2016/569/9b8e66e103371b03f3d312143cc4557e.docx', '\n\n\nFormularz poprawkowy(    94.08 KB)\n\n']]"
404,niewybrany,98,Infrastruktura przystankowa przy ul. Dawida ,33.9183673469,0,150000,komunikacja zbiorowa,do 250 000 zł,"Huby, Gaj, Tarnogaj",brak.,"Na ul. Dawida (między ul. Dawida a ul. Dyrekcyjną) znajduje się pętla przystankowa prywatnych przewoźników (busów), z której korzysta bardzo dużo mieszkańców Wrocławia i osób mieszkających w okolicach miasta w obrębie kilkudziesięciu kilometrów. Niestety na ul. Dawida brakuje przyzwoitej infrastruktury - wiat przystankowych (chroniących chociażby przed deszczem), ławek, koszy na śmieci czy też przejrzystych rozkładów jazdy (jest kilka przystanków i jeśli ktoś nie jest z nimi zaznajomiony tj. nie wie, z którego przystanku odjeżdża dany przewoźnik, to może być trochę zdezorientowany. Zmiany umożliwiłyby przyjemniejsze i łatwiejsze korzystanie z tej pętli przystankowej.",[]
720,wycofany,,Strachocin nie stoi w korku! Zielona trasa rowerowa do centrum. ,0,0,750000,piesze/rowerowe,do 750 000 zł,"Zacisze-Zalesie-Szczytniki, Biskupin-Sępolno-Dąbie-Bartoszowice, Kowale, Strachocin-Swojczyce-Wojnów",brak.,"Budowa asfaltowej trasy rowerowej łączącej ul. Strachocińską z Mostem Bartoszowickim (przez Groblę Łaniewską). Stworzenie takiego połączenia umożliwi dojazd rowerem ze Strachocina do centrum miasta, bez kontaktu z ruchem samochodowym. 
Mieszkańcy Strachocina i Wojnowa będą mogli dotrzeć przez Most Bartoszowicki na Wielką Wyspę, a dalej ulicami Olszewskiego i Wróblewskiego (po trasach rowerowych) w okolice Placu Grunwaldzkiego - oczywiście nie stojąc w korku!",[]
156,wycofany,,Wymiana lub modernizacja nawierzchni na moście Osobowickim z przeznaczeniem dla bezpiecznego ruchu pieszych i osób niepełnosprawnych ,0,0,600000,piesze/rowerowe,do 750 000 zł,"Karłowice-Różanka, Kleczków",Most Osobowicki między ulicą Reymonta a Bałtycką.,"Nawierzchnia ciągu pieszego na moście jest tragicznym stanie, jest nierówna po każdej zimie uszkadzany z coraz większymi koleinami, Codziennie poruszanie się przez most pieszych, niepełnosprawnych oraz rodziców z wózkami jest niebezpieczne i uwagi dużo uwagi aby nikomu nic się nie stało.

",[]
214,wycofany,,Montaż sygnalizacji świetlnej na skrzyżowaniu ul.Żernickiej/Szczecińskiej/Płaskiej  ,0,1,500000,drogowe,do 750 000 zł,"Muchobór Wielki, Żerniki, Jerzmanowo-Jarnołtów-Strachowice-Osiniec",brak.,Na w/w skrzyżowaniu bardzo często dochodzi do wypadków samochodowych.Sygnalizacja świetlna uporządkuje ruch na skrzyżowaniu.,"[['files/attachments_2016/214/db958beafa25c78c9c5f8784e38d59f8.jpg', '\n\n\n\n\n']]"
745,niewybrany,38,Chodnik na Placu Społecznym  ,35.3684210526,1,100000,piesze/rowerowe,do 250 000 zł,"Przedmieście Oławskie, Księże, Brochów, Bieńkowice","Skwer między przystankiem Urząd Wojewódzki, a mostem Oławskim","Projekt obejmuje budowę dwóch odcinków chodnika (130 i 100 m)- od przejścia podziemnego pod Placem Społecznym (przystanek Urząd Wojewódzki), do ulicy Mazowieckiej oraz od ulicy Mazowieckiej do mostu Oławskiego. Wiele osób chodzi tędy np. do urzędu marszałkowskiego, geocentrum (Politechnika Wrocławska), budynków MPWiK i Hydropolis. Wykonanie alejki podniosłoby komfort spacerowania przy deszczowej pogodzie.","[['files/attachments_2016/745/cd236b95c1ce33e9a2a99f22d2ce4ec6.jpg', '\n\n\n\n\n'], ['../wbo2016/files/attachments_2016/745/2c1ebad2c1556860a47d758da43c5283.docx', '\n\n\nFormularz poprawkowy(    78.23 KB)\n\n']]"
226,wycofany,,Rewitalizacja boiska piłkarskiego na Praczach Odrzańskich ,0,0,750000,sport,do 750 000 zł,"Leśnica, Maślice, Pracze Odrzańskie",brak.,Zwiększenie atrakcyjności rejonu Praczy Odrzańskich oraz okolic EIT+. Umożliwienie dzieciom z okolicznych osiedli uprawiania sportów na świeżym powietrzu przy wykorzystaniu nowoczesnej infrastruktury.,[]
779,niewybrany,506,Budowa boiska wielofunkcyjnego z nawierzchnią poliuretanową przy Liceum Ogólnokształcącym Nr I ,31.5355731225,0,500000,edukacja,do 750 000 zł,"Nadodrze, Ołbin, Stare Miasto, Plac Grunwaldzki, Przedmieście Świdnickie","I LO we Wrocławiu, ul. Ks. J. Poniatowskiego 9","Projekt zgłoszony na formularzu papierowym, skan wniosku znajduje się w załączniku.","[['../wbo2016/files/attachments_2016/779/c936e50a2028d59f552b1b90badddde8.pdf', '\n\n\nZałącznik nr 1(    1.81 MB)\n\n'], ['../wbo2016/files/attachments_2016/779/4bf27bc3b99011ed2f4b1f678f385de2.doc', '\n\n\nFormularz poprawkowy(    1.15 MB)\n\n']]"
563,wybrany,708,Wrocławski Rower Miejski na Ołtaszynie i Wojszycach ,37.9491525424,0,250000,piesze/rowerowe,do 250 000 zł,"Ołtaszyn, Wojszyce, Jagodno",Ołtaszyn i Wojszyce,Montaż trzech stacji WRM na Ołtaszynie i Wojszycach. Lokalizacja zostanie wybrana przez oficera rowerowego na podstawie konsultacji z liderem projektu i innymi mieszkańcami.,[]
485,wycofany,,Człowiek z żelaza - Rzeźba Prezydenta Lecha Wałęsy ,0,1,250000,inne,do 1 000 000 zł,projekt ogólnomiejski,brak.,"Lech Wałęsa to bohater wolnej i niepodległej Polski. 

Inskrypcja na postumencie rzeźby:      Lechowi Wałęsie - Naród 

 Forma, kształt i materiał rzeźby powinny być rozstrzygnięte w drodze postępowania przetargowego i korespondować z otoczeniem. 

Plac Nowy Targ jest najlepszą lokalizacją, ale inne też są dopuszczalne. 

Podany koszt rzeźby jest jedynie orientacyjny. W tej kwestii w pełni zdaję się na profesjonalizm wrocławskich urzędników.







",[]
695,niewybrany,67,Przejazd rowerowy na skrzyżowaniu ulicy Pilczyckiej i Hutniczej ,38.1641791045,0,50000,piesze/rowerowe,do 250 000 zł,"Pilczyce-Kozanów-Popowice Płn., Gądów-Popowice Płd., Szczepin",Skrzyżowanie ul. Pilczyckiej i Hutniczej,"Projekt obejmuje wymalowanie przejazdu dla rowerów między drogą rowerową biegnącą po północnej stronie ulicy Pilczyckiej, a ulicą Hutniczą. Na realizacji projektu skorzystają rowerzyści, którzy jadą np. z Maślic i Kozanowa w kierunku ulicy Lotniczej.","[['files/attachments_2016/695/f405a4dd095320b82c7e946dd0e0e8ed.jpg', '\n\n\n\n\n']]"
396,niewybrany,112,Trójkącik aktywności dla małych i dużych ,40.6071428571,1,250000,rewitalizacja,do 250 000 zł,"Przedmieście Oławskie, Księże, Brochów, Bieńkowice",brak.,"Wybrane na realizację projektu miejsce znajduje się na podwórku między ulicami: Więckowskiego Kościuszki, Świstackiego i Brzeskiej. Podwórko przed kilkoma laty było remontowane, powstał szlak komunikacyjny oraz boisko „Orlik”, którego gospodarzem jest IV LO. Sposób zagospodarowania nie w pełni satysfakcjonuje jednak mieszkańców – wciąż brakuje rozwiązań dla rekreacji zarówno młodszych, jak i starszych mieszkańców okolicznych kamienic.
Pomysłem wartym zrealizowania jest stworzenie miejsca aktywności fizycznej dla dzieci i dorosłych na terenie bezpośrednio przylegającym do boiska. „Trójkącik aktywności dla małych i dużych” ma łączyć funkcję mini placu zabaw dla dzieci oraz mini siłowni zewnętrznej dla młodzieży i dorosłych. Takie wyposażenie zapewniałoby pełne wykorzystanie obiektu przez wszystkich mieszkańców. Integralnym elementem projektu jest wyposażenie tej przestrzeni w zieleń średnią i wysoką oraz małą architekturę (ławki i ogrodzenie). Projekt jest fragmentem zagospodarowania całego wnętrza podwórzowego, który był konsultowany był z Wrocławską Rewitalizacją Sp. z o.o.
","[['files/attachments_2016/396/d2b7336794166199871aa82d345fdd5a.pdf', '\n\n\nZałącznik nr 1(    534.82 KB)\n\n']]"
