id,status,votes,title,avg_age,polarity,budget,point/cost,points,category,level,district,detailed_localization,description,attachments
400,wybrany,2590,Bezpieczni piesi ,0,3,260000,260000.0,1,droga,150 tys. zł - 500 tys. zł,Wrocław,"Różne lokalizacje:
MOŚCICKIEGO / SYJAMSKA
ALEJA WIŚNIOWA / POCZTOWA
LITOMSKA / ZACHODNIA (dwa wyniesienia - Litomska od północy i Zachodnia)
NOWODWORSKA / WOJROWICKA
POWSTAŃCÓW ŚLĄSKICH / ZAOLZIAŃSKA (wyniesienie na Zaolziańskiej)
NA OSTATNIM GROSZU / SZYBOWCOWA (Szybowcowa, dwa wyniesienia)
JEDNOŚCI NARODOWEJ / KLUCZBORSKA (dwa progi wyspowe na Jedności przed przejściem)
KIEŁCZOWSKA / ŻMUDZKA
KRASZEWSKIEGO / REYMONTA (Kraszewskiego)
KASPROWICZA / PLAC PIŁSUDSKIEGO
DĘBICKIEGO / TRZEBNICKA","Projekt traktuje o zwiększeniu bezpieczeństwa pieszych na newralgicznych przejściach dla pieszych (różne lokalizacje w całym mieście). Postulowane zmiany dotyczą wyniesienia zebr lub budowę progów zwalniających bezpośrednio przed nimi. Miejsca zostały wyznaczone na podstawie policyjnego Systemu Ewidencji Wypadków i Kolizji, który w wyniku dostępu do informacji publicznej Komenda Główna Policji rokrocznie przekazuje środowisku społeczników. Wytypowane miejsca były w latach 2007-2012 najniebezpieczniejsze we Wrocławiu (najwięcej ofiar lub najwięcej zdarzeń) spośród wszystkich skrzyżowań i przejść dla pieszych w mieście.

Za uzasadnienie projektu służyć może niedawno uchwalona Wrocławska Polityka Mobilności. Wybrane cytaty, które dowodzą istotności projektu: \""preferowanie rozbudowy infrastruktury (...) pieszej w stosunku do infrastruktury dla transportu samochodowego indywidualnego\"", \""zapewnienie priorytetu ruchu pieszego w centrum miasta\"", \""dążenie do zapewnienia pieszym poczucia bezpieczeństwa podczas korzystania z przestrzeni z dominującym ruchem pieszych\"", \""projektowanie inwestycji transportowych w sposób zapewniający bezpieczeństwo wszystkim uczestnikom ruchu, w szczególności pieszym i rowerzystom\"", \""wprowadzanie rozwiązań technicznych na rzecz poprawy bezpieczeństwa ruchu drogowego\"", \""promowanie wysokiej kultury jazdy\"".",[]
386,niewybrany,823,"""KOŁO Muzeum"" Zagospodarowanie przestrzeni placu Strzegomskiego przy Muzeum Współczesnym obejmujące małą architekturę, oświetlenie i nasadzenia zieleni. ",0,1,1500000,1500000.0,1,inne,od 500 tys. zł,Szczepin,"Plac Strzegomski, 52-443 Wrocław Numery geodezyjne działek: 11/22; 17/8; 17/12; 19/6; 19/7","Plac przy zbiegu ulic Plac Strzegomski z ulicą Strzegomską we Wrocławiu to obecnie zbiór przypadkowych form, gdzie o miano dominanty konkuruje Muzeum Współczesne, instalacja \""Pociąg do nieba\"" i wysoka latarnia - \""palma\"". Jest to  obecnie martwy punkt pełniący rolę \""drogi na skróty\"" dla pracowników pobliskich biurowców. Po zmroku plac jest niedoświetlony przez co odbierany jest przez mieszkańców jako miejsce niebezpieczne. Chaos wizualny  potęguje dodatkowo bezpośrednie sąsiedztwo ruchliwych ulic, otaczających plac z trzech stron. 

Zastany kształt placu jest punktem wyjścia dla proponowanej przez nas modernizacji. Za najważniejsze uznaliśmy uporządkowanie przestrzeni poprzez odniesienie się do bryły muzeum MWW (koła, walce) oraz nasadzenia zieleni, która zadziała jak bufor izolując plac od ruchliwych ciągów komunikacji samochodowej. Od strony ruchliwej ulicy proponujemy utworzenie niewielkiego nasypu co wykreowałoby większą intymność placu. Chcemy stworzyć miejsce przyjazne, stanowiące zieloną alternatywę dla otoczenia.

Wprowadzając zróżnicowanie poszczególnych stref poprzez meble miejskie i koliste strefy, tworzymy miejsce przyjazne 
zarówno młodszym, jak i starszym mieszkańcom okolicy, pracownikom pobliskich biur, turystom oraz odwiedzającym pobliskie instytucje. Jednocześnie plac stanie się wizytówką miasta poprzez usytuowanie w bezpośredniej bliskości instytucji kultury (MWW Muzeum Współczesne Wrocław). Inwestycja znacznie podniesie prestiż miejsca całkowicie zmieniając jego wizerunek i zachęcając do wejścia w interakcję ze zrewitalizowaną przestrzenią.

Celem tego projektu jest integracja społeczna, stworzenie bezpiecznej i spokojnej przestrzeni dla wszystkich.","[['http://projekty-wbo.wroclaw.pl/files/attachments/386/386_3.pdf', '\n\n\nZałącznik nr 1\n\n']]"
246,niewybrany,1805,"""Rozbrykane Misie"" - budowa placu zabaw oraz miasteczka ruchu drogowego ""Na Misiowej Polanie"" na terenie Przedszkola nr 104 przy ul. Niedźwiedziej 26-28 we Wrocławiu
 ",0,0,570000,570000.0,1,edukacja,od 500 tys. zł,Pilczyce-Kozanów-Popowice Płn.,"ul. Niedźwiedzia 26-28, obręb Popowice, Arkusz 11, nr dz. 14/2 i 14/3","Projekt zgłoszony w wersji papierowej.
Po zmianach projekt będzie składał się z dwóch części:
- części aktywnej - plac zabaw
- części edukacyjno-aktywnej - miasteczko ruchu drogowego.","[['http://projekty-wbo.wroclaw.pl/files/attachments/246/246_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/246/246_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
178,bd,,Sołtysowicki plac zabaw dla dzieci wraz ze ścieżką zdrowia.  ,0,7,114000,114000.0,1,plac zabaw,do 150 tys. zł,Sołtysowice,"Wrocław ul. Sołtysowicka 34, teren Szkoły Podstawowej nr 40","Do zagospodarowania jest teren o powierzchni około 500 m2, położony za budynkami Szkoły Podstawowej nr 40. Szkoła znajduje się na osiedlu Sołtysowice, na którym nie ma nowoczesnego, bezpiecznego placu zabaw dla dzieci oraz tzw. ścieżki zdrowia dla dzieci, młodzieży i dorosłych.
Teren na którym znajdowałby się plac zabaw położony jest w zielonym zakątku z dala od ulicy, co pozwoli na bezpieczne użytkowanie placu zabaw, jak i atrakcyjny wypoczynek zarówno dla dzieci jak i ich rodzicom. Do szkoły uczęszcza około 300 uczniów, liczba dzieci ciągle rośnie z uwagi na rozbudowę jednorodzinną jak i wielorodzinną osiedla. Na terenie szkoły znajduje się mały plac zabaw dla dzieci, ale jego elementy przeznaczone są dla dzieci z klas  0-II. Starsze dzieci do dyspozycji mają jedynie boisko oraz bieżnię. Plac zabaw wyposażony zostanie w elementy dostosowane dla dzieci starszych, tj. od klasy III do VI w ciekawe elementy takie jak huśtawki, trapy, zabawki na sprężynach, urządzenia linowe oraz zestaw zabawowy typu ?ZAMEK?. Ponadto, zbudowana zostanie ścieżka zdrowia, na której  zamontowane zostaną urządzenia rekreacyjno-ruchowe, na których każdy będzie mógł poćwiczyć.
Na takich urządzeniach jak:
- wahadło,
- prasa nożna,
- wyciąg górny,
- steper,
- motyl,
- biegacz,
- drabinka. 
Zarówno plac zabaw jak i ścieżka zdrowia w znacznym stopniu urozmaicą dzieciom pobyt w szkolnej świetlicy i pozwolą na aktywny wypoczynek na świeżym powietrzu. Ścieżka zdrowia pozwoli także na urozmaicenie zajęć wychowania fizycznego w starszych klasach.
Nowy SOŁTYSOWICKI PLAC ZABAW DLA DZIECI WRAZ ZE ŚCIEŻKĄ ZDROWIA pozwoli na miłe spędzanie czasu wszystkim dzieciom z sołtysowickiego osiedla.





",[]
95,niewybrany,883,Budowa placu zabaw oraz placu fitness na osiedlu Kozanów ,0,1,300000,300000.0,1,rekreacja,do 150 tys. zł,Pilczyce-Kozanów-Popowice Płn.,"KOZANÓW AR_7,14/10 ul. Gołężycka/Modra","Na osiedlu Kozanów brakuje nowoczesnego placu zabaw oraz siłowni zewnętrznej. Takie połączenie placu zabaw z placem fitness może być wspaniałą okazją do wspólnego spędzania czasu dla całej rodziny. Każdy począwszy od najmłodszych aż po seniorów znajdzie coś dla siebie. Również młode mamy z pewnością zadowolone będą z takiego rozwiązania mogąc poprawić kondycję fizyczną mając jednocześnie \""na oku\"" swoje pociechy. Ponadto na placu zabaw przewidziany jest stół piknikowy aby po zabawie i wysiłku fizycznym można było usiąść wspólnie, porozmawiać i posilić się na świeżym powietrzu. ","[['http://projekty-wbo.wroclaw.pl/files/attachments/95/95_1.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/95/95_5.pdf', '\n\n\nZałącznik nr 2\n\n']]"
420,niewybrany,153,Słupki blokujące przy wybranych ulicach ,0,0,487000,487000.0,1,inne,150 tys. zł - 500 tys. zł,Wrocław,"ul. Kazimierza Wielkiego, Podwale po stronie fosy, ul. Polaka, ul. Jagiellończyka","Problem nieprawidłowego parkowania dotyczy bardzo wielu ulic w mieście. W niektórych przypadkach jest tak dotkliwy, że pieszy ledwo może przejść, niepełnosprawny na wózku inwalidzkim już niekoniecznie. Dzieje się tak również w przypadkach, gdy znaki dokładnie informują, jaki typ parkowania jest dozwolony. Niestety, kierowcy się do nich nie stosują. Dzieje się tak np. na ul. Kazimierza Wielkiego od ul Widok do ul. Wierzbowej (południowa strona jezdni), czy na ul. Polaka (zachodnia strona jezdni). W obu przypadkach dopuszczone jest parkowanie równoległe, jednak prawie nikt tego nie respektuje. Większość aut zaparkowanych jest ukośnie, zajmując sporą część chodnika. Podobny problem jest na Podwalu od ul. Świdnickiej do Sądowej, choć znaki tam nie określają, jak należy parkować. Chodnik jest tam bardzo szeroki, ale auta bywają zaparkowane prawie pod samą barierką przy fosie. Zupełnie nieuporządkowane jest parkowanie na ul. Jagiellończyka od ul. Trzebnickiej do Niemcewicza. Nie dość, że chodnik jest krzywy i nieremontowany od lat, to jeszcze w wielu miejscach trudno się między autami przecisnąć.
We wszystkich tych miejscach powinno być dopuszczone tylko parkowanie równoległe, a chodnik powinien być zabezpieczony słupkami blokującymi, by zapewnić pieszym minimum komfortu przejścia.",[]
335,wybrany,94,"Przejście dla pieszych na ulicy Podwale (przy skrzyżowaniu z Sikorskiego) i jego ""integracja"" z istniejącą sygnalizacją świetlną skrzyżowaniu  ",0,-1,70000,70000.0,1,droga,do 150 tys. zł,Szczepin,skrzyżowanie ulic Podwale/Sikorskiego,"Aktualnie na skrzyżowaniu funkcjonuje sygnalizacja świetlna organizująca ruch samochodów. Na skrzyżowaniu funkcjonuje także jedno przejście dla pieszych (przez ulicę Sikorskiego). Brakuje natomiast przejścia dla pieszych przez ulicę Podwale. Najbliższa \""przeprawa\"" przez ulicę Podwale znajduje się na Pl. Jana Pawła II (przejście podziemne), tj. około 100-150 metrów dalej. W chwili obecnej wiele pieszych na trasie Most Sikorskiego/ul. Sikorskiego - ul. Św. Mikołaja/Ruska \""skraca\"" sobie drogę i przechodzi przez ul. Podwale w miejscu nieoznakowanym (tj. gdzieś pomiędzy ul. Sikorskiego a Placem Jana Pawła II), stwarzając tym samym zagrożenie dla siebie jak i innych uczestników drogi.

Obecna sytuacja przypomina trochę sytuację w parku/skwerze w kształcie kwadratu, gdzie ścieżki/chodnik dla pieszych wytyczone są po jego obwodzie, a osoby chcące przedostać się z jednego rogu parku/skweru do drugiego skracają sobie drogę obierając trasę diagonalną i \""wydeptując\"" własną ścieżkę. Celem osób obierających drogę diagonalną nie jest, rzecz jasna, wydeptanie trawy, ale sprawę i jak najszybsze przedostanie się z jednego rogu parku do drugiego. W podnoszonym w ramach niniejszego projektu przypadku sytuacja jest analogiczna. Zamiast iść okrężną drogą przez przejście pod Pl. Jana Pawła II, piesi obierają drogę na skróty przez ul. Podwale.

Beneficjentami projektu będą mieszkańcy okolicznych budynków znajdujących się przy ul. Sikorskiego (w tym nowo powstałego budynku Odra Tower, w którym docelowo mieszkać będzie ponad 240 rodzin) oraz pracownicy lokalnych biur. Co istotne, zmiany organizacji sygnalizacji świetlnej po ewentualnym domalowaniu pasów nie zmienią praktycznie w ogóle obecnych cykli świetlnych
",[]
47,niewybrany,2891,Ułożenie nowej nawierzchni chodnika po dwóch stronach ulicy Niedźwiedziej (od rogu ulicy Legnickiej do skrzyżowania z ulicą Popowicką)  ,0,2,1330000,1330000.0,1,droga,od 500 tys. zł,Pilczyce-Kozanów-Popowice Płn.,Niedźwiedzia działka 17/7,"Chodnik po obu stronach ulicy Niedźwiedziej jest własnością Miasta Wrocław. Nie był nigdy remontowany. Mimo zgłoszeń , że należy wyremontować chodnik m.in. przez Radnych Jednostki Pomocniczej z Popowic miasto do dzisiaj nie przyjęło projektu remontu tak, aby można było bezpiecznie poruszać się po chodniku . Nawierzchnia jest nierówna, płyty chodnikowe są popękane i się zapadają. Remont nawierzchni chodnika spowoduje bezpieczne i wygodne poruszanie  się wszystkich mieszkańców Popowic i nie tylko, m.in. na osiedlu mieszka dużo osób starszych, dzieci uczęszczają do przedszkola przy ul. Niedźwiedziej oraz do szkoły.  W pobliżu ulicy Niedźwiedziej znajduje się szkoła, przedszkole, biblioteka publiczna,  sklepy oraz targowisko.  ",[]
391,bd,,Rowerowa Wielka Wyspa ,0,0,1500000,1500000.0,1,rowery,od 500 tys. zł,Biskupin-Sępolno-Dąbie-Bartoszowice,ul. Mickiewicza i Olszewskiego,Projekt polega na zaprojektowaniu i budowie drogi rowerowej na ul. Mickiewicza (od Mostu Swojczyckiego do ul. Paderewskiego) oraz rewitalizacji poniemieckiej drogi rowerowej na ul. Olszewskiego.,[]
8,bd,,"Montaż sygnalizacji świetlnej ""na przycisk"" na przejściu dla pieszych u zbiegu ulic Kosmonautów, Złotnickiej i Boguszowskiej ",0,0,100000,100000.0,1,droga,do 150 tys. zł,Leśnica,"Kosmonautów/Złotnicka/Boguszowska, AM-24","Przejście dla pieszych u zbiegu ulic Kosmonautów, Złotnickiej i Boguszowskiej, którym przechodzą codziennie setki osób idących i wracających do/z przystanków tramwajowych i autobusowych zlokalizowanych przy ulicy Kosmonautów-drodze wylotowej z miasta w kierunku Środy Śląskiej, Legnicy czy Zielonej Góry, z uwagi na duży ruch samochodowy jest trudne do pokonania. W szczególności cierpią na tym mieszkańcy osiedla Stabłowice. Sygnalizacja świetlna \""na przycisk\"" umożliwiłaby bezpieczne przechodzenie przez drogę przechodniom a dla samochodów nie byłaby uciążliwa, bo włączałaby się tylko \""na żądanie\"".",[]
84,bd,,zielony Muchobór - zielona Stanisławowska ,0,1,20000,20000.0,1,zieleń miejska,do 150 tys. zł,Muchobór Wielki,ul. stanisławowska na długości od krzyżówki z Avicenny i Krzemieniecką w kieunku szkoły podstawowej,"nasadzenia drzew wzdłuż ul. Stanisławowskiej w kierunku szkoły. Jest to uzupełnienie istniejącego szpaleru drzew - lipy. Dodatkowo wzbogacenie nasadzeń na krzyżówce Stanisławowska/Avicenny/Krzemieniecka.
ilość drzew do nasadzenia to ok. 15 sztuk",[]
263,wybrany,208,Budowa odwodnienia podwórka w obrębie ulic Curie-Skłodowskiej-Norwida-Smoluchowskiego-Łukasiewicza ,0,-3,100000,100000.0,1,inne,150 tys. zł - 500 tys. zł,Plac Grunwaldzki,"Podwórko pomiędzy ulicami Curie Skłodowskiej 49-65 , Łukasiewicza 8-16, Smoluchowskiego 22-34,  Norwida 9-19, Nr działki 48/5, arkusz mapy 32, obręb Plac Grunwaldzki","Podwórko stanowi własność Gminy Wrocław. Jest otoczone 25 kamienicami, w większości o dużej wartości zabytkowej i estetycznej. W ostatnich latach szereg kamienic zostało wyremontowanych, tworząc unikalny kwartał zabytkowego Wrocławia. Ze stanem większości kamienic uraz ulic (wyremontowana Norwida i Smoluchowskiego) kontrastuje stan wewnętrznego podwórka, które nie spełnia jakichkolwiek współczesnych standardów cywilizacyjnych. Należy zaznaczyć, że dla posesji położonych  przy ul. Skłodowskiej podwórko jest jedyną droga dojazdu do kamienicy. Dla pozostałych jest ono również, wobec ograniczonej liczby miejsc parkingowych wzdłuż ulic, jedynym miejscem pozostawienia samochodu, a co za tym idzie dojścia od auta do samochodu. Podwórko jest również jedynym miejscem, w którym znajdują się punkty zbiórki odpadów.
Nawierzchnia podwórka jest utwardzonym klepiskiem, które ze względu na brak skutecznego odwodnienia, w trakcie jakichkolwiek opadów pokrywa się warstwą błota. Pomimo wielokrotnych prób wyrównania nawierzchni, na skutek intensywnego ruchu pojazdów jest ona nieustannie poryta dołami i koleinami. Te zaś z kolei stają się siedliskiem niewysychającego długo błota, które uniemożliwia ruch pieszy i znacząco utrudnia ruch pojazdów.
W celu doprowadzenia podwórka do minimum standardów obowiązujących w europejskim mieście, a przede wszystkim umożliwienia mieszkańcom dojścia do posesji, do miejsca zbiórki odpadów oraz do zaparkowanych pojazdów, konieczna jest (od)budowa instalacji odwadniającej, która musi być wykonana przed podjęciem jakichkolwiek innych prac, jak utwardzenie drogi, wytyczenie miejsc parkingowych, organizacja terenów zielonych itp.","[['http://projekty-wbo.wroclaw.pl/files/attachments/263/263_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/263/263_1.pdf', '\n\n\nZałącznik nr 2\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/263/263_2.pdf', '\n\n\nZałącznik nr 3\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/263/263_3.pdf', '\n\n\nZałącznik nr 4\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/263/263_4.pdf', '\n\n\nZałącznik nr 5\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/263/263_5.pdf', '\n\n\nZałącznik nr 6\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/263/263_6.pdf', '\n\n\nZałącznik nr 7\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/263/263_7.pdf', '\n\n\nZałącznik nr 8\n\n']]"
287,niewybrany,523,Zagospodarowanie ogrodu zabaw przy Przedszkolu nr 65 we Wrocławiu ,0,0,650000,650000.0,1,edukacja,150 tys. zł - 500 tys. zł,Stare Miasto,"Nr 60/15, AM26",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/287/287_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
324,niewybrany,506,Kino cyfrowe w Centrum Kultury Wrocław-Zachód ,0,0,300000,300000.0,1,inne,150 tys. zł - 500 tys. zł,Nowy Dwór,"ul. Chociebuska 4-6, działka AM-4 obręb Nowego Dworu 1/6, 1/7, 1/10,",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/324/324_1.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/324/324_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
437,bd,,Monitoring na Pasażu Niepolda ,0,1,100000,100000.0,1,inne,do 150 tys. zł,Stare Miasto,Pasaż niepolda,"poprawi to bezpieczeństwo na terenie w którym dochodzi do częstych pobić, i jest wielce popularny wśród studentów",[]
491,niewybrany,934,"Spięcie tras rowerowych pomiędzy DH Renoma, Galerią Dominikańską i Pasażem Grunwaldzkim. Ścieżka na przeciwko Urzędu Wojewódzkiego ",0,0,400000,400000.0,1,rowery,150 tys. zł - 500 tys. zł,Przedmieście Oławskie,plac Powstańców Warszawy - parking na przeciwko Urzędu Wojewódzkiego (Stare Miasto 21/1 lub 22/6),"Projekt zakłada budowę drogi rowerowej na przeciwko Urzędu Wojewódzkiego, jako element spięcia tras rowerowych pomiędzy DH Renoma, Galerią Dominikańską i Pasażem Grunwaldzkim. ","[['http://projekty-wbo.wroclaw.pl/files/attachments/491/491_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/491/491_1.pdf', '\n\n\nZałącznik nr 2\n\n']]"
